created_at,text
Sat Aug 15 00:52:05 +0000 2020,@AP But but but ...obama and joe Biden said there will be no issues and Trump is trying to hurt the election  process.   Dummy’s 🤦🏽
Sat Aug 15 00:52:05 +0000 2020,"A-a-for 2020 election  -JUst a Moment  EveryOne-

I said I fully supported Candidate Joe Biden, but I did not declare that I would support the 2020 election.  Not Yet 

On the other hand, Candidate Trump is also Don Quixote, but he had good policies of his own https://t.co/GGSPm7d2ui"
Sat Aug 15 00:52:05 +0000 2020,"@StigmataBlues @Cherie_Austin @dj0729 @brettirwin15 A *lot* of people in 2016 foresaw how bad it was going to get, just like a *lot* of people are dumbstruck at the “Never Biden” a$$holes of 2020."
Sat Aug 15 00:52:04 +0000 2020,"@jakkiisaid @Yamiche Just another attempt to play the race card by the dems.
What Biden wants to do is revive the old plan of him and Obama of building projects in suburban areas and making the residents of those suburbs pay for them and all the infrastructure they will need.
Race has 0 to do with it"
Sat Aug 15 00:52:02 +0000 2020,But the postal union is endorsing BIDEN???? https://t.co/0FMp2VXo8T
Sat Aug 15 00:52:02 +0000 2020,So has anybody checked on @NathanJRobinson? He hasn’t been doing much ever since he cucked out for Joe Biden I was hoping MSNBC would’ve featured him or have him a bone for betraying the progressive movement by acting as a propaganda arm for the establishment.
Sat Aug 15 00:52:02 +0000 2020,@WinItFortheH @TheNBACentral I mean not really trump statistically done more for country in 4 years in politics than Biden in 50
Sat Aug 15 00:52:01 +0000 2020,joe biden is just a cute old man wanting to fix the united states and i think we should let him
Sat Aug 15 00:52:01 +0000 2020,All into just 4 years. THATS A FUCKING ACHIEVEMENT! Vote Biden....please https://t.co/v65sVyfszB
Sat Aug 15 00:52:01 +0000 2020,"@MikeMacRaeMike Go vote for the other Biden then, Jack!"
Sat Aug 15 00:52:01 +0000 2020,With Biden he was part of it too https://t.co/goVEjXGWCo
Sat Aug 15 00:52:00 +0000 2020,"@Fiorella_im What matters here is the judiciary whether you like it or not this election is about machine politics and in this instance silence is violence. No one asked for a Biden\Harris ticket, but what's the alternative? Are you gonna let Mitch continue to pack the courts with wackjobs?"
Sat Aug 15 00:52:00 +0000 2020,"@FunnyFarmer5150 @Jorgensen4POTUS @washingtonpost ""...cost Clinton the presidency."" Implies it was something she was entitled to.  She wasn't.  Neither is Biden.  If he wants my vote, he can adopt libertarian policy positions.  He hasn't. He won't. I won't vote for him."
Sat Aug 15 00:52:00 +0000 2020,"@FisherBurton @ProudSocialist Biden a racist? I will refrain from additional remarks.
Are you a Russian bot? A trump supporter?"
Sat Aug 15 00:51:59 +0000 2020,"@MatthewTripp53 @Human_Comments_ @lilmakgames @Pacers @jacksdonuts @MalcolmBrogdon7 Trump 2020🇺🇸 Biden even said it himself, Everything Democrat is wrong"
Sat Aug 15 00:51:58 +0000 2020,"What I need everyone to understand is that Obama and Hillary and Biden and Harris are all NEOliberals, they are not true liberals. 

Pretty much nobody in American politics is an actual leftist. Even Bernie is a centrist, ideologically"
Sat Aug 15 00:51:58 +0000 2020,Biden/Harris is ProAbortion! https://t.co/pBVftPBuBw
Sat Aug 15 00:51:56 +0000 2020,"Also, when Trump tweets or repeats a conspiracy theory like that, the media includes something like “without evidence” when reporting it to note that what he’s saying is without merit. Notice how they aren’t doing that with Biden’s conspiracy theory."
Sat Aug 15 00:51:56 +0000 2020,@hspter I hope you’re doing data science stuff for them 🤩 #biden
Sat Aug 15 00:51:56 +0000 2020,I’ve gained some new followers. I saw a Biden retweet. He’s a conservative. I’m progressive. He’s a rapist. I do not condone rape. If you accept a rapist as your presidential candidate we will not mesh.
Sat Aug 15 00:51:55 +0000 2020,"@wild_deb @DelnegroJack @RoKhanna @BernieSanders I have been phonebanking and donating to Joe Biden for about a month now. I am voting for Joe because America can’t stand another 4 years of Trump. I disagree with Joe on many policies, but I can’t bear to watch our country collapse like everything Trump touches."
Sat Aug 15 00:51:55 +0000 2020,"@superchaflunk @fox12oregon it's political, Biden's little script reading yesterday showed how the DNC was going to play this."
Sat Aug 15 00:51:55 +0000 2020,@AngryMamaBear @gwood7575 @realDonaldTrump Lady Im pretty sure you’re getting him confused with joe Biden.
Sat Aug 15 00:51:55 +0000 2020,Biden and Kamala’s walk our song needs to be down for the N’s by no limit 😂
Sat Aug 15 00:51:55 +0000 2020,"@HelenVotesGold Biden is not a leader, he is a puppet sent by the puppet master Pelosi"
Sat Aug 15 00:51:55 +0000 2020,"@billburton They should try this on Biden's brain,  then he might have a chance. #BasementBiden #SleepyJoe #braindeadbiden"
Sat Aug 15 00:51:55 +0000 2020,@JoeBiden We are not worried about social security Biden.
Sat Aug 15 00:51:52 +0000 2020,"Haha remember when Joe Biden's eyeball exploded. That was, what... 15 years ago?"
Sat Aug 15 00:51:52 +0000 2020,@MyNameIzHazel @PARISDENNARD Truly sad &amp; disgusting those caged baby photos were from the Obama/Biden administration after they built them🤷🏻‍♂️ #truth #hurts  #socialism &amp; #snowflakes
Sat Aug 15 00:51:51 +0000 2020,"@LowOnHealth65 @Eleven_Films @MeidasTouch TRUMP IS THE ANTICHRIST.
BIDEN IS NOT THE DARK FORCE.
STOP DRINKING THE KOOLAID."
Sat Aug 15 00:51:51 +0000 2020,"@ThomTillis Trump asks Ukraine for dirt on Biden, you FAIL to impeach! Trump lies about COVID, you FAIL by backing his lies! Trump fails to act on intel showing Russian bounties on US military, you FAIL to speak up! Trump attacks @USPS &amp; voting &amp;, again, you FAIL to speak up! Simply put... https://t.co/el4CXzBzay"
Sat Aug 15 00:51:51 +0000 2020,"@GMAN84700789 @DollyMariaMadi1 These are truly trumps words! A true stable genius!  Get ready to give up your dog!! Trump on Biden-Harris:

“They don't want to have cows, they don't want to have any form of animals."""
Sat Aug 15 00:51:50 +0000 2020,@RepSwalwell @realDonaldTrump is already doing this by looking into the corrupt Obama/Biden administration... One down today
Sat Aug 15 00:51:50 +0000 2020,"If Biden Loses: 

#ByeHannity(Only current hashtag trending) https://t.co/kQsyOdN0gE"
Sat Aug 15 00:51:49 +0000 2020,I sometimes think we have been kicked into an alternate universe. How else could everything gone so bad so fast. Unless we put a Russian spy into the whitehouse. Hmm. It is time for a good change with Biden &amp; Harris. #BidenHarris
Sat Aug 15 00:51:49 +0000 2020,Have you ever caught your nuts in your zipper? That is what it feels like to hear Biden and Harris speak. They are idiots and tell nothing but bullshit lies. Sadly they even believe the shit they talk #Trump2020
Sat Aug 15 00:51:48 +0000 2020,@realDonaldTrump you are LYING. If you really believe this why are you destroying the Post Office in a pathetic attempt to suppress votes.? Biden will humiliate you in live debate. You're getting ready to see just how sharp he truly is and he's gonna destroy you in the election.! https://t.co/iBTjoTjw6V
Sat Aug 15 00:51:48 +0000 2020,"@KamalaHarris 8 years of Obama/Biden and 4 years spent impeaching Trump set this up! Oh, and the Wuhan Virus!"
Sat Aug 15 00:51:47 +0000 2020,@realDonaldTrump TRANSITION TO BIDEN/HARRIS #TransitionToBidenHarris https://t.co/PVcZPQWoeF
Sat Aug 15 00:51:47 +0000 2020,"You don't have to marry Biden. If you think Trump is hurting the economy killing ppl &amp; doing nothing about the virus, costs jobs &amp; housing.. Then vote Biden. If you want a competent gov't vote Biden. If you like chaos/indecision say goodbye. https://t.co/herhlInnXc"
Sat Aug 15 00:51:46 +0000 2020,"@nikoCSFB That's great, but doesn't change that the Left still has a better chance of moving Biden than they do Trump.
As for OWS, Obama would have moved further right had it not been for pressure from the Left, on a wide range of issues."
Sat Aug 15 00:51:46 +0000 2020,"@KRamelmeier @Politics_Polls @maristpoll @NPR @NewsHour @remindmetweets by the way I would have to tweet 100 times to cover just what he’s done, Donald Trump in the last 3 1/2 years. Please tell me what Joe Biden has done in the last 45+ years for this country I’ll check back with you tomorrow"
Sat Aug 15 00:51:46 +0000 2020,"@AnHourPastPaid I don't think it's appropriate for strangers to talk sex/rape with 12 year olds. Read the entire thread. She double texts the kid to tell him Biden is a rapist.When he doesn't reply she doubles down with a ""Baby did I say something wrong?"" Who tf talks to 12 year olds like that? https://t.co/aNKrNFpniU"
Sat Aug 15 00:51:46 +0000 2020,Conservatives be like “Biden and Obama are communists!!! 😡😡”
Sat Aug 15 00:51:45 +0000 2020,"@SecBernhardt @WhiteHouse @realDonaldTrump Republicans for Joe Biden
@RepsForBiden"
Sat Aug 15 00:51:45 +0000 2020,"@RussellHanneken @brad_polumbo Agree, we can’t count on anything but uncertainty with Biden"
Sat Aug 15 00:51:45 +0000 2020,@RepSwalwell I want to see this monster frog marched off the podium in handcuffs at Biden's inauguration!!!
Sat Aug 15 00:51:44 +0000 2020,"@mousdrvr He's to the right of Ronald Reagan and Richard Nixon.  Every cycle of ""LOTE"" moves further and further to the right.  There will NOT be any movement of Biden/Harris to the Left.  I've lived 58 years and grew tired of this narrative in 1996."
Sat Aug 15 00:51:44 +0000 2020,@elguapo64 That’s the Obama Biden legacy! A bad stain
Sat Aug 15 00:51:44 +0000 2020,"@thehill @VP @POTUS Jews across America &amp; the world will be far less safe in a 2nd Trump term. I’ll take Biden-Harris &amp; the Constitution over your corrupt, criminal conduct &amp; shameless support for racism &amp; discrimination."
Sat Aug 15 00:51:43 +0000 2020,"@KingsCountyGOP @KamVTV I mean really...what the hell!

Why is this even close?
Law and Order and the American people love this guy!

When is the last time do you think Hiden Biden even thanked a cop?"
Sat Aug 15 00:51:43 +0000 2020,@PatriotCowboy2 @Liberalist_Logi @Awkblkgrl @weazry @stephanie_co23 @MiracleonIce12 @lambert_t84 @TangoDeltaDog @fvcklibs @Diabeetus_Cat @ianmcd78 @FlorioGina Do you have the statements by Hillary and Biden and so on demanding a wall?
Sat Aug 15 00:51:43 +0000 2020,"The USCCB said that a staffer who told the bishops’ news service she was elated that Kamala Harris is Biden’s running mate spoke in a personal capacity.

The conference did not address the substance of her remarks.

https://t.co/bKWGPQiYS6"
Sat Aug 15 00:51:42 +0000 2020,@wsteaks And thus the need to involve Ukraine to try and help get Trump to get dirt on Biden to sabotage his campaign and help Trump win.
Sat Aug 15 00:51:42 +0000 2020,@RealKaylaJames The vote blue crowd gets real pissed off when you mention a single fact about Biden or Harris
Sat Aug 15 00:51:42 +0000 2020,"I’m on board with this ticket, NOBODY can throw me off this ship, I’ve donated twice already since they announced, but f’ing hell, mate.. I’ve gotten like 7 emails since 8 this morning. Give me a min. to breathe. #BidenHarris2020 #Biden"
Sat Aug 15 00:51:42 +0000 2020,@metztlion @ClementJJP21 @Mrjayboi1 @HKrassenstein @realDonaldTrump Biden is the one that’s going to raise taxes what are you even saying right now. What’s 2+2?
Sat Aug 15 00:51:41 +0000 2020,"@kittypurrzog I’ve seen less Trump signs than 2016, but very few Biden signs in SW Ohio."
Sat Aug 15 00:51:41 +0000 2020,"@Emilyisadem_ @TexasTribune @propublica @JoeBiden @KamalaHarris Joe Biden was the VP when the majority of these complaints were made. 14,700 from 2010-2016. He ignored it. You think he actually cares now?"
Sat Aug 15 00:51:41 +0000 2020,@lennoxskyler @Cats4Lunch @USPS @Chance_2O2O @LVFREW @mikes_booh People depend on the mail.  It's a constant and the tide has turned on FB.  Biden backers 3 to 1 Trumpers.  Trumpers think privatizing is a good thing.  That said the trolls are back and the Russian ops are present.  People are tired on the chaos.  Biden is stable.
Sat Aug 15 00:51:40 +0000 2020,@JasonMillerinDC @TeamTrump This political season is like a joke Biden comes out of the basement and now brings Kamala along and he rants about things and Trump and then rushes back to the basement as fast as possible and answers no questions at a press conference
Sat Aug 15 00:51:40 +0000 2020,@AlwaysPuking @GooooooooooUtes @spierce1862 @Lloyd20203 @KSLcom @Ch_JesusChrist I agree with you on the Trump criticisms. I haven't disagreed. I've only pointed out that many of the same criticisms could be levied against Biden. Politicians are scummy and they lie. Both sides.
Sat Aug 15 00:51:40 +0000 2020,@HillaryClinton USPS ENDORSING Biden is THE definition of CONFLICT OF INTEREST!
Sat Aug 15 00:51:40 +0000 2020,@WhiteHouse @realDonaldTrump #WhineyTrump is so scared and insecure that he will always hold a press conference shortly after Biden or Harris does.
Sat Aug 15 00:51:40 +0000 2020,“It has come to the point where racism is becoming acceptable in this country and our administration doesn’t trust scientific experts. I want someone in the White House who will deal with these issues. Joe Biden and Kamala Harris will. “ @kumailn #hamaravote #sabevent https://t.co/ahzH8Us5v3
Sat Aug 15 00:51:39 +0000 2020,"@ChiaroxOscuro @thefakebevan @XanderhalTV If tons of people have trauma and personal problems with Biden so severe they cant fathom voting for him, perhaps consider that they have absolutely no fucking need to do so and you should leave them alone"
Sat Aug 15 00:51:39 +0000 2020,"@RudyGiuliani Agree...Voting for Biden/Harris to save America!

Trump is destroying everything including our children's
health."
Sat Aug 15 00:51:39 +0000 2020,"@Astraea_Muse @LaurenBabis @antiwarmisfit @mark_gander3 Also, the choice you present is BS. Rcv is a specific goal, and it’s not any more likely to pass under a biden presidency than under s trump presidency."
Sat Aug 15 00:51:39 +0000 2020,"“Third party voters like you are the reason we’ll lose in November” said the ardent Biden supporter, not realizing his mailbox was being removed outside that same moment."
